Customer segment,Year,Seasonal,Weekday Name,Sales Price,Comp Price,MRP,COG,inflation rate,Demand Score,discount rate,Inventory levels,Govt regulations,Expiry days
3,2016,5,Tuesday,13.94,13.22,16.94,6.33,1,3.87,7,174.3,19.8,39
3,2016,6,Wednesday,19.98,20.54,25.39,9.42,1,4,8,168.3,19.8,46
1,2016,6,Thursday,14.7,13.51,18.26,6.61,1,10.01,19,159.3,19.8,58
3,2016,6,Friday,17.77,17.32,23,9.8,1,4.29,7,156.97,19.8,64
1,2016,6,Saturday,15.77,15.94,19.63,9.19,1,2.03,6,149.64,19.8,52
3,2016,6,Sunday,20.09,19.04,23.6,8.73,1,0.21,17,146.31,19.8,36
1,2016,6,Monday,14.59,14.14,18.41,5.84,1,12.1,17,135.97,19.8,46
1,2016,6,Tuesday,14.74,13.42,17.53,7.89,1,6.09,7,130.64,19.8,49
2,2016,6,Wednesday,19.48,21.17,23.62,9.75,1,2.35,13,124.64,19.8,54
1,2016,6,Thursday,16.06,15.81,19.94,8.84,1,9.84,13,115.98,19.8,39
3,2016,6,Friday,15.58,14.62,19.15,7.66,1,4.17,12,107.31,19.8,76
1,2016,6,Saturday,17.39,15.86,20.09,8.82,1,9.13,14,98.98,19.8,37
3,2016,6,Sunday,12.76,12.33,15.34,7.44,1,4.64,16,88.32,19.8,83
1,2016,6,Monday,19.2,18.81,22.95,9.45,1,3.88,14,79.98,19.8,47
2,2016,6,Tuesday,14.07,14.85,16.85,7.06,1,2.64,5,74.32,19.8,44
1,2016,6,Wednesday,12.8,13.62,16.17,7.27,1,0.11,10,71.99,19.8,85
1,2016,6,Thursday,15.89,14.97,19.66,9.32,1,4.73,19,66.99,19.8,68
3,2016,6,Friday,14.52,13.99,16.81,6.72,1,4.51,11,62.99,19.8,47
1,2016,6,Saturday,13.95,14.1,17.74,6.92,1,4.02,10,59.65,19.8,84
3,2016,6,Sunday,18.65,18.76,23.53,10.08,1,1.87,12,57.65,19.8,42
2,2016,6,Monday,14.77,14.71,17.56,8.13,1,1.96,6,51.31,19.8,57
2,2016,6,Tuesday,17.86,16.09,22.56,8.72,1,5.88,19,43.97,19.8,74
2,2016,6,Wednesday,19.26,19.96,23.28,10.44,1,0.26,8,36.64,19.8,36
3,2016,6,Thursday,18.99,17.96,22.59,8.85,1,3.07,9,34.64,19.8,69
1,2016,6,Friday,16.46,14.81,20.65,7.03,1,0.57,10,31.64,19.8,82
2,2016,6,Saturday,18.3,19.19,22.35,8.02,1,6.93,18,271,19.8,61
1,2016,6,Sunday,13.37,13.77,17.32,7.91,1,3.15,10,265.32,19.8,62
3,2016,6,Monday,15.9,14.59,18.8,7.9,1,0.61,18,262.32,19.8,59
2,2016,6,Tuesday,13.48,14.67,15.6,5.53,1,4.02,17,256.32,19.8,49
3,2016,6,Wednesday,17.05,15.65,20.42,8.15,1,0.98,8,254.99,19.8,79
3,2016,6,Thursday,13.73,14.66,16.28,6.82,1,7.81,15,247.99,19.8,61
2,2016,7,Friday,10.05,9.66,13.06,4.43,0.8,1.36,12,243.99,19.8,70
3,2016,7,Saturday,10.8,11.73,14.02,6.34,0.8,2.76,12,239.99,19.8,55
1,2016,7,Sunday,13.3,12.35,16.58,5.4,0.8,2.75,9,235.33,19.8,68
2,2016,7,Monday,12.59,13.35,14.54,6.37,0.8,3.21,19,228.66,19.8,41
1,2016,7,Tuesday,12.02,10.89,15.17,5.32,0.8,2.39,11,220.32,19.8,61
2,2016,7,Wednesday,9.35,9.74,11.6,4.55,0.8,5.24,6,214.32,19.8,60
1,2016,7,Thursday,12.8,13.42,14.91,7.25,0.8,3.92,13,204.99,19.8,68
1,2016,7,Friday,9.99,9.4,12.78,4.86,0.8,7.42,5,197.65,19.8,68
2,2016,7,Saturday,13.57,14.45,15.88,6.32,0.8,3.27,10,196.31,19.8,83
2,2016,7,Sunday,11.48,10.41,13.79,4.66,0.8,1.89,13,192.98,19.8,78
3,2016,7,Monday,12.34,12.84,15.48,5.65,0.8,4.52,11,187.32,19.8,58
2,2016,7,Tuesday,13.6,12.45,16.5,7.97,0.8,2.69,11,180.99,19.8,60
1,2016,7,Wednesday,9.23,9.91,10.93,5.39,0.8,0.77,9,175.32,19.8,72
2,2016,7,Thursday,8.88,9.22,10.57,4.39,0.8,3.04,12,169.1016667,19.8,44
2,2016,7,Friday,10.42,9.68,13.39,5.63,0.8,1.44,12,166.7616667,19.8,38
1,2016,7,Saturday,10.68,11.24,12.37,4.56,0.8,3.22,14,163.7616667,19.8,64
2,2016,7,Sunday,13.58,13.99,15.73,8.05,0.8,4.39,14,154.4316667,19.8,87
3,2016,7,Monday,12.75,12.52,15.82,6.06,0.8,10.91,8,145.4216667,19.8,36
3,2016,7,Tuesday,13.46,14.67,15.58,7.94,0.8,3.43,9,139.4216667,19.8,32
3,2016,7,Wednesday,12.01,11.37,14.3,6.49,0.8,1.77,7,132.0816667,19.8,54
1,2016,7,Thursday,9.98,10.24,12.83,5.48,0.8,9.91,17,121.7516667,19.8,89
2,2016,7,Friday,10.43,10.53,12.55,5.47,0.8,6.48,6,116.0916667,19.8,73
2,2016,7,Saturday,8.67,8.25,11.13,4.09,0.8,2.54,8,112.7616667,19.8,80
3,2016,7,Sunday,10.21,10.18,13.06,4.54,0.8,4.37,12,108.1016667,19.8,33
1,2016,7,Monday,11.45,10.66,13.28,4.81,0.8,3.65,15,105.7716667,19.8,62
2,2016,7,Tuesday,9.8,9.79,12.22,3.93,0.8,12.89,6,92.77166667,19.8,45
1,2016,7,Wednesday,10.43,10.72,12.66,4.49,0.8,9.46,11,84.45166667,19.8,37
1,2016,7,Thursday,12.92,11.77,15.23,7.26,0.8,4.91,7,81.45166667,19.8,63
2,2016,7,Friday,10.93,10.66,13.6,4.69,0.8,2.37,19,71.78166667,19.8,83
1,2016,7,Saturday,9.75,9.58,11.92,5.83,0.8,5.43,18,61.79166667,19.8,85
1,2016,7,Sunday,8.45,7.83,10.77,4.91,0.8,0.81,6,55.46166667,19.8,46
2,2016,8,Monday,17.17,17.91,21.62,9.65,1.1,0.68,16,49.46166667,19.8,57
3,2016,8,Tuesday,12.05,12.82,14.57,5.99,1.1,2.29,9,41.13166667,19.8,58
3,2016,8,Wednesday,17.15,15.58,21.7,7.93,1.1,3.68,8,32.80166667,19.8,56
2,2016,8,Thursday,11.99,11.53,14.01,6.62,1.1,0.06,14,255,19.8,63
1,2016,8,Friday,14.55,14.54,18.66,7.8,1.1,8.64,16,247,19.8,79
2,2016,8,Saturday,18.07,18.38,21.05,7.26,1.1,4.56,12,236.67,19.8,80
1,2016,8,Sunday,13.02,11.76,16.03,7.01,1.1,1.18,16,233.67,19.8,36
3,2016,8,Monday,16.56,17.36,19.47,6.66,1.1,5.21,7,225.67,19.8,60
1,2016,8,Tuesday,13.46,13.92,16.65,5.42,1.1,6.02,11,217.33,19.8,90
2,2016,8,Wednesday,16.99,18.52,21.32,8.06,1.1,5.62,19,211,19.8,57
3,2016,8,Thursday,13.83,12.78,17.71,8.24,1.1,5.04,15,199.66,19.8,46
3,2016,8,Friday,13.26,13.19,16.2,6.06,1.1,2.04,18,193.99,19.8,82
1,2016,8,Saturday,12.37,11.23,15.1,6.86,1.1,1.85,5,185.33,19.8,79
3,2016,8,Sunday,15.16,15.76,17.57,8.42,1.1,6.02,8,177.33,19.8,82
2,2016,8,Monday,14.62,15.57,18.37,7.07,1.1,5.34,14,172.33,19.8,74
2,2016,8,Tuesday,13.97,15.06,16.47,6.41,1.1,1.07,14,167.33,19.8,54
1,2016,8,Wednesday,15.51,15.28,18.59,8.01,1.1,4.04,5,157.33,19.8,85
1,2016,8,Thursday,11.69,11.43,14.13,5.54,1.1,6.43,8,148.67,19.8,79
3,2016,8,Friday,11.96,12.16,15.09,5.9,1.1,2.37,18,141.68,19.8,89
2,2016,8,Saturday,17.68,19.44,20.34,8.81,1.1,1.22,10,140.68,19.8,52
1,2016,8,Sunday,15.34,14.54,19.82,9.19,1.1,1.14,17,136.35,19.8,60
1,2016,8,Monday,12.51,11.84,15.27,6.4,1.1,5.3,13,128.35,19.8,53
2,2016,8,Tuesday,13.45,12.53,15.94,6.01,1.1,0.59,15,125.01,19.8,85
3,2016,8,Wednesday,18.71,20.52,22.87,9.63,1.1,4.71,7,122.01,19.8,67
1,2016,8,Thursday,14.03,14.81,17.74,7.49,1.1,6.01,15,112.68,19.8,44
3,2016,8,Friday,14.29,14.15,17.37,7.04,1.1,1.45,5,108.35,19.8,68
2,2016,8,Saturday,12.98,12.8,16.38,5.19,1.1,4.76,18,104.35,19.8,77
2,2016,8,Sunday,15.85,14.61,19.35,7.1,1.1,10.31,17,95.52,19.8,52
1,2016,8,Monday,15,14.16,19.02,7.9,1.1,5.65,13,88.19,19.8,33
2,2016,8,Tuesday,14.36,14.61,18.53,6.76,1.1,4.51,11,79.19,19.8,75
1,2016,8,Wednesday,14.41,15.52,17.57,6.01,1.1,6.12,10,74.53,19.8,41
3,2016,9,Thursday,15.31,14.01,19.62,7.4,1.5,4.26,16,68.53,19.8,89
1,2016,9,Friday,14.32,15.46,17.04,8.45,1.5,1.38,8,63.53,19.8,65
2,2016,9,Saturday,12.13,12.79,15.36,6.48,1.5,10.91,7,54.19,19.8,52
2,2016,9,Sunday,12.73,11.86,15.38,5.77,1.5,5.85,17,48.86,19.8,60
3,2016,9,Monday,11.99,12.02,14.6,5.54,1.5,4.98,19,40.53,19.8,32
1,2016,9,Tuesday,16.62,17.97,19.25,9.6,1.5,5.05,18,37.21,19.8,90
1,2016,9,Wednesday,10.99,11.82,13.16,5.47,1.5,2.96,14,32.21,19.8,50
2,2016,9,Thursday,11.66,12.2,13.92,6.92,1.5,3.13,7,265,19.8,61
2,2016,9,Friday,17.08,16.32,21.93,8.46,1.5,2,15,259,19.8,33
1,2016,9,Saturday,15.4,16.08,19.8,8.86,1.5,3.98,10,254.01,19.8,58
2,2016,9,Sunday,14.03,13.67,16.5,7.88,1.5,2.39,12,245.68,19.8,48
3,2016,9,Monday,14.54,15.7,17.06,6.08,1.5,0.88,17,243.02,19.8,64
3,2016,9,Tuesday,16.84,15.5,19.97,9.69,1.5,2.31,18,236.02,19.8,72
1,2016,9,Wednesday,12.1,12.35,15.09,5.03,1.5,2.75,15,229.02,19.8,81
2,2016,9,Thursday,14.95,14.5,19.13,6.78,1.5,3.56,19,223.02,19.8,30
1,2016,9,Friday,16.7,17.19,19.46,9.28,1.5,3.91,15,220.02,19.8,87
3,2016,9,Saturday,15.4,16.26,18.23,6.44,1.5,3.25,19,218.02,19.8,57
3,2016,9,Sunday,12.99,11.79,16.73,7.5,1.5,3.54,10,211.35,19.8,59
1,2016,9,Monday,15.19,14.22,18.92,7.98,1.5,5,17,205.36,19.8,68
3,2016,9,Tuesday,14.16,13.21,17.51,6.72,1.5,2.67,7,201.36,19.8,51
2,2016,9,Wednesday,15.21,16.42,19.47,8.5,1.5,6.55,12,196.69,19.8,30
3,2016,9,Thursday,14.32,13.44,18.6,6.66,1.5,3.01,8,188.35,19.8,90
3,2016,9,Friday,13.41,14.67,17.01,6.63,1.5,1.91,16,182.02,19.8,45
3,2016,9,Saturday,15.39,14.09,18.61,6.5,1.5,1.85,7,179.69,19.8,37
1,2016,9,Sunday,11.52,10.74,13.65,6.72,1.5,2.45,14,177.69,19.8,83
1,2016,9,Monday,10.78,11.51,13.77,6.13,1.5,1.56,19,171.69,19.8,85
1,2016,9,Tuesday,15.31,14.32,18.25,8.46,1.5,4.54,18,165.7,19.8,76
3,2016,9,Wednesday,11.05,10.11,13.62,5.79,1.5,0.77,16,158.7,19.8,47
3,2016,9,Thursday,16.74,16.22,20.21,9.29,1.5,13.17,15,145.02,19.8,86
2,2016,9,Friday,14.62,13.19,17.88,6.28,1.5,1.78,8,137.69,19.8,83
2,2016,10,Saturday,13.13,13.29,15.52,6.98,1.6,5.86,8,130.69,19.8,68
3,2016,10,Sunday,11.81,11.48,13.61,6.87,1.6,5.78,17,123.36,19.8,56
3,2016,10,Monday,8.73,8.76,10.26,5.05,1.6,15.35,19,106.36,19.8,52
3,2016,10,Tuesday,13.14,12.59,16.08,5.55,1.6,5.25,12,103.03,19.8,71
2,2016,10,Wednesday,8.85,9.23,11.01,4.77,1.6,7.6,5,96.7,19.8,86
2,2016,10,Thursday,10.61,11.5,13.71,6.02,1.6,0.56,10,92.7,19.8,72
3,2016,10,Friday,11.61,11.63,14.6,6.83,1.6,2.08,17,88.37,19.8,78
1,2016,10,Saturday,13.96,13.43,16.89,5.63,1.6,5.44,8,84.03,19.8,58
1,2016,10,Sunday,10.16,10.19,12.79,5.99,1.6,4.31,6,76.69,19.8,55
2,2016,10,Monday,11.84,12.42,13.84,6,1.6,5.13,18,70.01,19.8,66
3,2016,10,Tuesday,9.53,9.68,12.12,4.88,1.6,1.61,7,68.01,19.8,44
1,2016,10,Wednesday,10.45,10.55,12.12,5.25,1.6,2.9,12,60.68,19.8,45
1,2016,10,Thursday,10.06,9.13,12.89,4.99,1.6,2.23,16,52.35,19.8,58
3,2016,10,Friday,11.82,11.06,13.65,4.76,1.6,3.94,8,47.69,19.8,90
1,2016,10,Saturday,13.9,15.23,16.34,7.29,1.6,2.04,15,40.69,19.8,58
1,2016,10,Sunday,9.48,10.15,11.54,4.7,1.6,2.89,5,36.69,19.8,58
2,2016,10,Monday,10.95,11.87,12.81,4.99,1.6,5.17,10,256,19.8,76
1,2016,10,Tuesday,11.73,12.46,13.52,4.97,1.6,1.56,14,254,19.8,61
2,2016,10,Wednesday,10.99,9.96,13.49,5.35,1.6,2.13,19,251,19.8,61
3,2016,10,Thursday,11.21,10.12,14.51,6.47,1.6,2.63,17,246.67,19.8,66
2,2016,10,Friday,9.35,8.6,11.22,5.31,1.6,2.27,16,245.03,19.8,58
3,2016,10,Saturday,11.4,11.72,14.49,6.09,1.6,0.13,11,236.37,19.8,83
3,2016,10,Sunday,11.87,10.92,13.91,5.96,1.6,6.17,7,229.37,19.8,66
1,2016,10,Monday,13.46,13.86,16.37,7.23,1.6,4.96,13,217.04,19.8,56
2,2016,10,Tuesday,9.71,9.86,11.97,5.26,1.6,3.41,6,214.38,19.8,62
2,2016,10,Wednesday,13.12,14.31,16.66,5.82,1.6,3.09,11,210.05,19.8,76
1,2016,10,Thursday,13.99,15.23,16.82,7.73,1.6,1.84,12,207.72,19.8,54
3,2016,10,Friday,9.5,10.23,11.57,4.97,1.6,6.03,12,201.22,19.8,75
2,2016,10,Saturday,13.78,14.87,17.3,6.85,1.6,0.97,6,194.22,19.8,50
1,2016,10,Sunday,11.61,11.6,14.26,6.53,1.6,6.11,9,178.89,19.8,33
1,2016,10,Monday,11.39,10.97,13.55,5.33,1.6,6.36,16,174.23,19.8,71
3,2016,11,Tuesday,10.59,9.84,12.66,4.69,1.7,1.03,9,171.57,19.8,60
2,2016,11,Wednesday,16.06,16.96,20.01,6.97,1.7,3.47,17,169.24,19.8,74
2,2016,11,Thursday,12.31,12.31,15.5,4.97,1.7,3.17,17,165.24,19.8,60
1,2016,11,Friday,11.67,10.52,14.88,6.22,1.7,3.1,11,163.24,19.8,46
1,2016,11,Saturday,13.62,14.65,17.62,6.56,1.7,9.1,16,154.91,19.8,53
3,2016,11,Sunday,13.54,13.07,16.32,6.93,1.7,0.06,19,147.2433333,19.8,64
1,2016,11,Monday,15.33,14.32,17.83,6.57,1.7,1.99,18,139.2433333,19.8,55
3,2016,11,Tuesday,12.01,12.35,14.57,5.55,1.7,5.14,10,134.2433333,19.8,34
3,2016,11,Wednesday,11.58,11.46,15.04,4.77,1.7,1.83,13,127.2433333,19.8,87
3,2016,11,Thursday,15.46,16.87,19.99,8.42,1.7,1.63,16,124.9033333,19.8,61
2,2016,11,Friday,12.29,13.18,15.72,6.59,1.7,7.42,8,117.5733333,19.8,68
2,2016,11,Saturday,14.24,15.04,18.13,6.8,1.7,4.97,12,106.9133333,19.8,48
2,2016,11,Sunday,15.49,14.43,19.96,8.32,1.7,4.8,18,98.91333333,19.8,46
3,2016,11,Monday,12.8,11.7,15.67,6.24,1.7,0.28,7,92.91333333,19.8,61
2,2016,11,Tuesday,10.02,9.72,11.54,4.67,1.7,8.59,5,82.91333333,19.8,79
3,2016,11,Wednesday,11.72,12.1,13.51,6.57,1.7,6.11,17,77.58333333,19.8,40
3,2016,11,Thursday,13.58,13.59,16.48,5.73,1.7,4.5,12,73.58333333,19.8,60
2,2016,11,Friday,12.98,13.67,15.27,6.15,1.7,3.64,9,68.58333333,19.8,30
1,2016,11,Saturday,12.82,13.12,16.31,5.89,1.7,0.54,15,67.25333333,19.8,51
3,2016,11,Sunday,13.61,12.42,16.48,7.88,1.7,3.95,10,62.25333333,19.8,53
2,2016,11,Monday,11.91,11.1,15.19,5.24,1.7,4.08,18,55.25333333,19.8,37
3,2016,11,Tuesday,12.68,11.55,15.88,5.2,1.7,2.3,18,53.91333333,19.8,70
2,2016,11,Wednesday,15.24,15.58,18.33,8.83,1.7,1.02,8,49.90333333,19.8,50
2,2016,11,Thursday,12.23,13.44,15.89,5.24,1.7,4.37,6,46.90333333,19.8,75
1,2016,11,Friday,14.01,12.64,16.96,7.86,1.7,8.74,18,38.23333333,19.8,30
2,2016,11,Saturday,13.21,13.45,16.1,7.32,1.7,6.28,16,30.89333333,19.8,90
3,2016,11,Sunday,9.76,9.64,12.58,4.31,1.7,3.46,11,272,19.8,73
2,2016,11,Monday,12.18,12.33,15.46,6.34,1.7,7.98,15,262.67,19.8,59
1,2016,11,Tuesday,11.96,12.29,14.96,5.72,1.7,2.13,11,258.17,19.8,82
2,2016,11,Wednesday,11.3,10.57,13.09,6.04,1.7,0.83,12,252.49,19.8,86
3,2016,12,Thursday,13.15,13.31,16.77,6.13,2.1,2.29,14,249.16,19.8,73
1,2016,12,Friday,12.82,11.67,15.08,6.7,2.1,0.79,14,244.66,19.8,84
2,2016,12,Saturday,12.79,13.58,16.12,5.91,2.1,2.91,14,238.66,19.8,69
3,2016,12,Sunday,11.1,11.71,13.38,6.38,2.1,1.84,18,235.49,19.8,53
2,2016,12,Monday,10.5,10.55,13.62,4.52,2.1,3.75,14,228.49,19.8,71
1,2016,12,Tuesday,11.14,12.01,13.61,5.39,2.1,0.96,16,218.99,19.8,74
1,2016,12,Wednesday,8.31,8.36,9.95,4.16,2.1,0.89,18,212.99,19.8,79
3,2016,12,Thursday,12.49,11.28,15.76,6.18,2.1,6.31,18,208.65,19.8,31
1,2016,12,Friday,8.61,8.24,10.33,3.68,2.1,2.36,16,202.98,19.8,60
3,2016,12,Saturday,9.95,10.45,12.7,4.22,2.1,2.09,17,197.32,19.8,35
1,2016,12,Sunday,12.46,13.26,16.19,7.45,2.1,3.97,11,189.98,19.8,84
2,2016,12,Monday,11.8,10.73,13.8,4.73,2.1,0.57,19,186.64,19.8,80
1,2016,12,Tuesday,9.14,9.99,11.73,4.21,2.1,1.33,14,182.98,19.8,31
1,2016,12,Wednesday,11.48,10.94,13.5,5.87,2.1,1.24,11,181.98,19.8,59
1,2016,12,Thursday,13.42,13.36,17.35,7.84,2.1,7.32,14,176.15,19.8,57
2,2016,12,Friday,12.49,11.59,14.78,7.29,2.1,6.05,19,166.49,19.8,83
3,2016,12,Saturday,13.29,13.85,15.63,7.4,2.1,0.7,7,159.16,19.8,36
3,2016,12,Sunday,13.15,13.8,15.82,6.93,2.1,6.17,8,153.17,19.8,69
2,2016,12,Monday,13.65,13.02,16.12,5.95,2.1,2.08,10,151.5,19.8,71
3,2016,12,Tuesday,10.98,10,14.2,4.86,2.1,1.44,6,151.5,19.8,53
3,2016,12,Wednesday,13.4,12.14,17.28,7,2.1,2.29,11,145.17,19.8,37
1,2016,12,Thursday,13.51,14.73,16.61,6.71,2.1,0.42,5,143.83,19.8,63
2,2016,12,Friday,11.14,11.93,13.61,5.68,2.1,1.51,11,139.49,19.8,42
1,2016,12,Saturday,13.5,14.46,16.33,7.43,2.1,2.16,14,134.16,19.8,67
2,2016,12,Sunday,11.53,11.65,14.95,4.8,2.1,4.18,14,127.83,19.8,44
2,2016,12,Monday,9.92,10.38,12.61,4.88,2.1,4.24,9,125.5,19.8,44
2,2016,12,Tuesday,11.47,11.01,14.52,6.2,2.1,2.07,17,115.17,19.8,79
1,2016,12,Wednesday,11.16,10.92,14.24,6.18,2.1,3.91,8,109.17,19.8,80
2,2016,12,Thursday,9.83,10.06,12.01,5.56,2.1,3.33,18,104.83,19.8,68
3,2016,12,Friday,9.58,10.36,11.71,4.84,2.1,4.35,16,93.83,19.8,44
3,2016,12,Saturday,8.98,8.65,10.52,4.71,2.1,0.25,14,88.17,19.8,67
3,2017,1,Sunday,8.98,8.66,11.63,4.09,2.5,2.21,12,79.84,18,48
3,2017,1,Monday,9.36,9.23,10.86,4.02,2.5,3.28,17,76.29625,18,40
3,2017,1,Tuesday,12.1,10.9,15.64,5.8,2.5,0.17,6,76.08375,18,43
1,2017,1,Wednesday,11.39,11.22,13.67,5.69,2.5,7.6,13,69.83375,18,79
3,2017,1,Thursday,10.88,11.15,13.15,4.5,2.5,1.07,6,63.02958333,18,55
3,2017,1,Friday,12.17,13.06,15.68,6.8,2.5,8.47,19,55.52541667,18,35
1,2017,1,Saturday,9.6,9.54,12.28,5.56,2.5,5.95,6,50.94208333,18,43
2,2017,1,Sunday,12.8,13.62,15.5,5.8,2.5,4.71,17,48.02541667,18,86
2,2017,1,Monday,12.24,12.59,15.56,6.23,2.5,7.02,11,42.60875,18,59
1,2017,1,Tuesday,8.7,9.4,10.04,3.76,2.5,0.92,7,38.72125,18,41
2,2017,1,Wednesday,10.08,10.76,12.72,4.75,2.5,3.29,6,32.33375,18,47
1,2017,1,Thursday,12.48,12.13,14.38,6.37,2.5,2.91,18,270,18,44
2,2017,1,Friday,10.77,10.79,13.06,5.44,2.5,6.93,15,261.6666667,18,49
2,2017,1,Saturday,12.72,11.89,15.83,6.5,2.5,5.2,11,254.8625,18,76
1,2017,1,Sunday,11.61,10.56,13.59,6.62,2.5,7.21,12,248.8875,18,62
1,2017,1,Monday,13.56,12.7,17.57,7.87,2.5,8.65,15,240.8375,18,78
3,2017,1,Tuesday,9.92,10.37,12.37,4.85,2.5,6.66,10,234.1666667,18,66
3,2017,1,Wednesday,11.48,10.78,13.46,6.43,2.5,0.49,12,226.9416667,18,75
1,2017,1,Thursday,12.77,12.54,14.7,6.22,2.5,6.43,11,220.2,18,72
1,2017,1,Friday,10.42,9.92,12.63,4.88,2.5,2.34,13,215.2,18,65
1,2017,1,Saturday,8.67,9.05,10.72,4.34,2.5,3.06,14,211.5916667,18,43
2,2017,1,Sunday,10.23,10.22,12.98,5.04,2.5,6.13,7,205.8958333,18,90
3,2017,1,Monday,12.24,11.37,14.2,5.22,2.5,2.88,7,201.3833333,18,71
1,2017,1,Tuesday,10.42,10.84,12.27,5.29,2.5,7,19,196.2458333,18,40
2,2017,1,Wednesday,12.37,13.52,14.5,5.75,2.5,6.92,11,190.1333333,18,56
2,2017,1,Thursday,13.19,12.66,15.61,5.55,2.5,0.02,11,182.3541667,18,84
2,2017,1,Friday,13.46,13.82,17.04,6.7,2.5,6.53,11,176.375,18,87
2,2017,1,Saturday,8.78,8.54,10.46,4.41,2.5,3.41,8,168.525,18,58
1,2017,1,Sunday,13.63,14.22,16.49,5.63,2.5,5.49,10,162.5541667,18,68
3,2017,1,Monday,10.75,10.82,13.52,5.89,2.5,6.46,15,157.4125,18,62
3,2017,1,Tuesday,12.61,13.58,14.85,6.13,2.5,4.39,16,149.3541667,18,57
2,2017,2,Wednesday,14.74,14.38,17.88,6.08,2.7,1.73,5,144.9125,18,90
3,2017,2,Thursday,11.17,11.14,12.97,6.64,2.7,5.14,18,137.5375,18,52
3,2017,2,Friday,16.02,14.55,20.63,8.37,2.7,10.02,14,129.3416667,18,31
3,2017,2,Saturday,15.66,15.35,19.28,8.39,2.7,2.79,11,121.7041667,18,88
1,2017,2,Sunday,15,15.22,18.74,6.91,2.7,2.89,16,113.925,18,54
2,2017,2,Monday,10.58,10.24,13.18,4.5,2.7,11.48,11,103.255,18,69
3,2017,2,Tuesday,15.34,14.48,19.21,7.19,2.7,11.86,19,93.255,18,54
3,2017,2,Wednesday,12.87,12,15.56,7.4,2.7,4.91,12,90.255,18,80
2,2017,2,Thursday,10.67,11.12,13.02,5.07,2.7,2.45,19,79.255,18,55
3,2017,2,Friday,11.89,11.19,14.27,5.5,2.7,4.84,14,75.2725,18,84
1,2017,2,Saturday,15.81,15.85,18.19,6.81,2.7,5.64,14,71.2625,18,42
1,2017,2,Sunday,17.07,17.03,21.11,8.12,2.7,3.76,14,65.9325,18,59
3,2017,2,Monday,14.86,13.52,18.73,7.64,2.7,11.02,14,55.9325,18,58
2,2017,2,Tuesday,15.61,15.21,19.43,6.25,2.7,0.52,15,55.9325,18,88
3,2017,2,Wednesday,10.86,11.29,12.76,6.16,2.7,0.43,13,51.6025,18,70
2,2017,2,Thursday,11.51,11.18,14.92,5.18,2.7,5.41,18,45.6025,18,54
2,2017,2,Friday,11.6,11.09,14.79,6.17,2.7,1.08,19,41.9425,18,46
3,2017,2,Saturday,16.25,15.11,19.09,7.3,2.7,0.45,18,38.9425,18,50
2,2017,2,Sunday,12.13,11.08,15.11,6.83,2.7,2.97,11,31.9425,18,61
2,2017,2,Monday,15.97,15.97,20.62,7.47,2.7,4.09,5,250,18,32
2,2017,2,Tuesday,13.32,13.03,16.36,5.77,2.7,2.53,17,245,18,74
1,2017,2,Wednesday,14.31,12.94,17.68,7.78,2.7,2.83,17,240,18,52
2,2017,2,Thursday,12.02,12.06,13.89,5.44,2.7,2.26,12,236.33,18,85
3,2017,2,Friday,11.3,12.01,14.4,5.49,2.7,5.58,5,229.66,18,61
1,2017,2,Saturday,15.37,16.45,19.97,6.71,2.7,0.25,11,228.66,18,37
1,2017,2,Sunday,11.27,12.05,14.04,6.6,2.7,1.61,17,222.66,18,71
2,2017,2,Monday,11.76,11.92,13.59,6.4,2.7,5.25,9,217.33,18,77
3,2017,2,Tuesday,16.18,15.98,18.61,6.8,2.7,5.41,7,211.66,18,81
2,2017,3,Wednesday,17.29,16.27,21.79,10.2,2.4,3.9,13,206.32,18,68
2,2017,3,Thursday,10.75,10.68,13.52,5.06,2.4,2.74,15,202.32,18,90
2,2017,3,Friday,16.23,15,19.12,8.34,2.4,4.04,11,197.32,18,62
2,2017,3,Saturday,11.75,11,14.7,5.4,2.4,10.1,11,188.32,18,37
1,2017,3,Sunday,14.93,13.92,18.09,8.86,2.4,6.86,5,183.31,18,43
3,2017,3,Monday,16.74,15.31,20.17,9.97,2.4,8,6,170.98,18,63
2,2017,3,Tuesday,10.7,10.58,13.74,5.52,2.4,5.5,12,164.15,18,72
1,2017,3,Wednesday,13.95,12.92,16.84,6.81,2.4,0.06,5,161.81,18,65
1,2017,3,Thursday,16.8,17.84,21.65,9.52,2.4,1.63,7,160.81,18,69
1,2017,3,Friday,16.64,16.2,21.1,8.51,2.4,3.39,14,149.48,18,80
2,2017,3,Saturday,15.41,16.22,18.57,7.11,2.4,2.97,6,147.48,18,68
1,2017,3,Sunday,11.18,12.27,14.52,6.4,2.4,7.83,19,141.15,18,51
1,2017,3,Monday,12.54,11.34,15.74,5.96,2.4,5.49,11,133.47,18,40
3,2017,3,Tuesday,14.03,13.09,17.96,8.25,2.4,3.99,14,131.14,18,47
2,2017,3,Wednesday,13.97,13.32,16.13,5.69,2.4,4.32,13,128.47,18,78
3,2017,3,Thursday,14.99,14.2,19.11,6.16,2.4,5.58,5,124.81,18,78
3,2017,3,Friday,16.67,15.27,21.66,8.05,2.4,3.66,18,118.81,18,71
2,2017,3,Saturday,10.87,10.83,13.64,5.6,2.4,0.02,8,114.48,18,80
